,nodos,aristas,numero nodos,numero aristas,densidad,grado maximo,regular,Euleriano,bipartita,bipartita completa,bipartita completa balanceada,arbol,vertex cover number,matching number,numero ciclos,numero ciclos pares,numero ciclos impares,numero ciclos base,numero ciclos pares base,numero ciclos impares base,singular,espectro adj,energias vertice,randic,mejor randic,energia
160,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 4), (1, 2), (1, 4), (2, 3), (4, 5), (4, 6)]",7,7,0.3333333333333333,4,False,False,False,False,False,False,3,3,1,0,1,1,0,1,True,"[ 2.46759896 -1.91080124 -1.52743359  1.18826437 -0.60433786  0.38670936
 -0.        ]","[1.17815484 1.55746982 1.3287562  0.89318326 1.93678479 0.59539824
 0.59539824]",3.1658318873023603,3.414213562373095,8.08514538847408
161,"[0, 1, 2, 3, 4, 5, 6]","[(0, 5), (1, 2), (2, 3), (2, 5), (3, 6), (4, 5), (5, 6)]",7,7,0.3333333333333333,4,False,False,True,False,False,False,3,3,1,1,0,1,1,0,True,"[-2.37607898  2.37607898 -1.         -0.59518794  0.          1.
  0.59518794]","[0.63703171 0.87501328 1.54812682 1.21157005 0.63703171 1.88468359
 1.14907669]",3.1278270848415755,3.414213562373095,7.942533845001202
162,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (1, 2), (1, 3), (2, 4), (2, 5), (2, 6), (5, 6)]",7,7,0.3333333333333333,4,False,False,False,False,False,False,3,3,1,0,1,1,0,1,True,"[-2.05895937  2.43090784  1.32690856 -1.          0.          0.30114297
 -1.        ]","[0.66847548 1.65594496 1.89225992 0.66847548 0.72421915 1.25427188
 1.25427188]",3.1504824541606125,3.414213562373095,8.117918733985638
163,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (1, 3), (1, 4), (2, 3), (2, 4), (2, 5), (2, 6)]",7,7,0.3333333333333333,4,False,False,True,False,False,False,2,2,1,1,0,1,1,0,True,"[-2.35829447  2.35829447 -1.19935282  1.19935282  0.          0.
  0.        ]","[0.67859834 1.63828133 1.91936596 0.86030456 0.86030456 0.57921992
 0.57921992]",3.1009536313038994,3.1462643699419726,7.115294582655699
164,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (1, 2), (1, 3), (1, 4), (2, 5), (2, 6), (5, 6)]",7,7,0.3333333333333333,4,False,False,False,False,False,False,3,2,1,0,1,1,0,1,True,"[ 2.36864937  1.5261576  -2.10709638 -0.7877106  -0.          0.
 -1.        ]","[0.54668637 1.95807034 1.57420934 0.54668635 0.54668636 1.30863762
 1.30863762]",3.105171715522539,3.2320508075688776,7.78961394830399
165,"[0, 1, 2, 3, 4, 5, 6]","[(0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (3, 6), (4, 5)]",7,7,0.3333333333333333,3,False,False,True,False,False,False,3,3,1,1,0,1,1,0,True,"[-2.33441422  2.33441422 -0.74196378  0.          0.74196378 -1.
  1.        ]","[1.02545933 1.538189   0.88807383 1.59415208 1.59415208 0.75636483
 0.75636483]",3.21521405516327,3.414213562373095,8.152756005283406
166,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (1, 2), (2, 5), (2, 6), (3, 6), (4, 5), (5, 6)]",7,7,0.3333333333333333,3,False,False,False,False,False,False,3,3,1,0,1,1,0,1,True,"[ 2.43828324 -1.75659825  1.13856427 -0.82024925 -0.          0.61803399
 -1.61803399]","[0.828282   1.33903151 1.46334698 0.76474608 0.76474608 1.61480517
 1.61480517]",3.270055610029662,3.414213562373095,8.38976298652593
167,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 3), (0, 4), (1, 2), (1, 4), (2, 5), (2, 6)]",7,7,0.3333333333333333,3,False,False,False,False,False,False,3,3,1,0,1,1,0,1,True,"[ 2.37987812  1.41421356 -1.92022087 -1.41421356 -0.75102414  0.29136689
 -0.        ]","[1.64810503 1.54354357 1.67724799 0.76414005 1.22822841 0.65482605
 0.65482605]",3.21521405516327,3.414213562373095,8.170917151985751
168,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (0, 4), (0, 5), (1, 4), (2, 3), (3, 6)]",7,7,0.3333333333333333,4,False,False,False,False,False,False,3,3,1,0,1,1,0,1,True,"[-1.96531412 -1.18522666  2.3893733   0.39436467  1.36680281 -1.
  0.        ]","[1.92237038 1.24973149 1.08384296 1.37803994 1.24973149 0.64496474
 0.77240055]",3.2677669529663684,3.414213562373095,8.301081555564917
169,"[0, 1, 2, 3, 4, 5, 6]","[(0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (1, 6), (2, 5)]",7,7,0.3333333333333333,4,False,False,True,False,False,False,3,3,1,1,0,1,1,0,True,"[-2.32436633  2.32436633 -1.14718388  1.14718388 -0.53036809  0.53036809
  0.        ]","[1.24359404 1.84601627 1.30374394 0.95308309 0.95308309 0.91230798
 0.7920082 ]",3.2677669529663684,3.414213562373095,8.003836600304545
170,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (0, 4), (0, 5), (1, 4), (2, 3), (5, 6)]",7,7,0.3333333333333333,4,False,False,False,False,False,False,4,3,1,0,1,1,0,1,False,"[ 2.41421356 -2.         -0.41421356  1.          1.         -1.
 -1.        ]","[1.8672954  1.26698103 1.30015718 0.91342764 1.26698103 1.30015718
 0.91342764]",3.32842712474619,3.5,8.828427124746188
171,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (0, 4), (0, 5), (2, 3), (3, 6), (5, 6)]",7,7,0.3333333333333333,4,False,False,False,False,False,False,3,3,1,0,1,1,0,1,True,"[-2.08963067  2.25618975  1.18994086 -0.35649994 -1.61803399  0.61803399
 -0.        ]","[1.94777127 0.58926551 1.19510373 1.30590973 0.58926551 1.19510373
 1.30590973]",3.2071067811865475,3.414213562373095,8.128329202934385
172,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 4), (1, 2), (1, 4), (2, 3), (3, 6), (4, 5)]",7,7,0.3333333333333333,3,False,False,False,False,False,False,3,3,1,0,1,1,0,1,True,"[ 2.34292308  1.41421356 -1.8136065  -1.41421356 -1.         -0.
  0.47068342]","[1.14897246 1.59781539 1.15594972 1.36766319 1.64436576 0.73649246
 0.80438117]",3.3425352551010956,3.414213562373095,8.455640130042852
173,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (1, 2), (1, 5), (2, 3), (2, 6), (3, 4), (5, 6)]",7,7,0.3333333333333333,3,False,False,True,False,False,False,3,3,1,1,0,1,1,0,True,"[-2.27638822  2.27638822 -1.18592607 -0.64158866  1.18592607  0.64158866
 -0.        ]","[0.86816452 1.56370771 1.38121648 1.35133989 0.79399632 1.06052565
 1.18885536]",3.342535255101096,3.414213562373095,8.207805913902948
174,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 4), (1, 2), (1, 4), (2, 3), (4, 5), (5, 6)]",7,7,0.3333333333333333,3,False,False,False,False,False,False,4,3,1,0,1,1,0,1,False,"[ 2.36233983 -1.5084812  -0.67964319  0.82578455 -1.80193774  1.2469796
 -0.44504187]","[1.24832965 1.58718888 1.32381005 0.89994023 1.58718888 1.32381005
 0.89994023]",3.3805400575618805,3.5,8.87020797692052
175,"[0, 1, 2, 3, 4, 5, 6]","[(0, 4), (1, 2), (1, 3), (1, 4), (2, 5), (2, 6), (5, 6)]",7,7,0.3333333333333333,3,False,False,False,False,False,False,4,3,1,0,1,1,0,1,False,"[ 2.29700874  1.49330181 -1.96716095  0.63998675 -1.         -0.46313636
 -1.        ]","[0.90648347 1.61543278 1.59552309 0.82542127 1.31918446 1.29927477
 1.29927477]",3.342535255101096,3.5,8.860594616254168
176,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 4), (1, 2), (2, 3), (2, 5), (4, 5), (5, 6)]",7,7,0.3333333333333333,3,False,False,False,False,False,False,3,3,1,0,1,1,0,1,True,"[ 2.21431974  1.         -1.67513087 -0.53918887 -2.          1.
 -0.        ]","[1.31946245 1.17009195 1.62792376 0.7565728  1.17009195 1.62792376
 0.7565728 ]",3.304530452640311,3.414213562373095,8.428639486755074
177,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (0, 5), (1, 4), (2, 3), (3, 5), (3, 6)]",7,7,0.3333333333333333,3,False,False,True,False,False,False,3,3,1,1,0,1,1,0,True,"[-2.26382098  2.26382098 -1.27932473  1.27932473 -0.48830607  0.48830607
 -0.        ]","[1.54209038 1.33170533 0.93425415 1.60010681 0.88925458 0.93425415
 0.83123816]",3.3256985026954884,3.414213562373095,8.06290355392354
178,"[0, 1, 2, 3, 4, 5, 6]","[(0, 2), (0, 5), (1, 2), (2, 3), (3, 6), (4, 5), (5, 6)]",7,7,0.3333333333333333,3,False,False,False,False,False,False,3,3,1,0,1,1,0,1,True,"[-1.91222918  2.19869124 -0.          0.71353793  1.2469796  -1.80193774
 -0.44504187]","[1.079171   0.70535237 1.66380665 1.25046426 0.70535237 1.66380665
 1.25046426]",3.287693700234704,3.414213562373095,8.318417564403727
179,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 3), (0, 4), (1, 2), (2, 5), (2, 6), (5, 6)]",7,7,0.3333333333333333,3,False,False,False,False,False,False,3,3,1,0,1,1,0,1,True,"[ 2.25327161  1.64485034 -1.92747018 -1.20331289  0.23266113 -1.
  0.        ]","[1.70351198 1.11541124 1.6331734  0.62777993 0.62777993 1.27695484
 1.27695484]",3.287693700234704,3.414213562373095,8.261566147503999
180,"[0, 1, 2, 3, 4, 5, 6]","[(0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 5), (2, 6)]",7,7,0.3333333333333333,3,False,False,True,False,False,False,3,3,1,1,0,1,1,0,True,"[ 2.23606798  1.41421356 -2.23606798 -1.41421356 -0.         -0.
 -0.        ]","[1.06768931 1.34164079 1.68816503 0.98105826 0.98105826 0.62047572
 0.62047572]",3.3045304526403108,3.414213562373095,7.300563079745773
181,"[0, 1, 2, 3, 4, 5, 6]","[(0, 3), (0, 4), (1, 2), (2, 5), (2, 6), (3, 6), (4, 5)]",7,7,0.3333333333333333,3,False,False,True,False,False,False,3,3,1,1,0,1,1,0,True,"[-2.10100299  2.10100299 -1.25928013 -0.          1.25928013 -1.
  1.        ]","[1.27006764 0.63503382 1.68014156 1.34007078 1.34007078 1.22759083
 1.22759083]",3.393846850117352,3.414213562373095,8.720566232730448
182,"[0, 1, 2, 3, 4, 5, 6]","[(0, 4), (1, 2), (1, 3), (2, 5), (2, 6), (3, 4), (5, 6)]",7,7,0.3333333333333333,3,False,False,False,False,False,False,4,3,1,0,1,1,0,1,False,"[-1.83328299 -1.27239901 -0.3647308   0.67291026  1.564293    2.23320954
 -1.        ]","[0.87188236 1.24383624 1.62058194 1.27395415 1.35327944 1.28864573
 1.28864573]",3.431851652578137,3.5,8.940825605061056
183,"[0, 1, 2, 3, 4, 5, 6]","[(0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 6), (5, 6)]",7,7,0.3333333333333333,3,False,False,True,False,False,False,3,3,1,1,0,1,1,0,True,"[-2.18890106 -1.41421356  2.18890106 -0.45685025  0.45685025  1.41421356
  0.        ]","[1.18995745 1.51185789 1.24602148 0.9729432  0.9729432  0.868057
 1.35814953]",3.431851652578137,3.431851652578137,8.119929746875375
184,"[0, 1, 2, 3, 4, 5, 6]","[(0, 2), (0, 4), (0, 5), (1, 4), (2, 3), (3, 6), (5, 6)]",7,7,0.3333333333333333,3,False,False,False,False,False,False,4,3,1,0,1,1,0,1,False,"[ 2.15153801 -1.94485628 -0.89579339  1.26847996  0.42063169 -1.61803399
  0.61803399]","[1.59345987 0.89753903 1.2550604  1.29656297 1.32312168 1.2550604
 1.29656297]",3.4318516525781364,3.5,8.917367317011097
185,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 6), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6)]",7,7,0.3333333333333333,2,True,True,False,False,False,False,4,3,1,0,1,1,0,1,False,"[-1.80193774 -0.44504187  2.          1.2469796  -1.80193774 -0.44504187
  1.2469796 ]","[1.28398834 1.28398834 1.28398834 1.28398834 1.28398834 1.28398834
 1.28398834]",3.5,3.5,8.987918414869869
186,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6)]",7,8,0.38095238095238093,6,False,False,False,False,False,False,2,2,3,1,2,2,0,2,True,"[ 2.94387914 -1.36837087 -2.24034211  0.66483383 -0.          0.
 -0.        ]","[1.54661553 2.37020214 0.49315463 0.9105722  0.9105722  0.49315463
 0.49315463]",2.854293981904457,3.146264369941972,7.217425947927282
187,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 4), (1, 5), (1, 6)]",7,8,0.38095238095238093,5,False,False,False,False,False,False,2,2,3,1,2,2,0,2,True,"[-1.70927536  2.90321193  0.80606343  0.         -2.         -0.
 -0.        ]","[1.86814879 2.13577922 0.63942175 0.84112657 0.84112657 0.54647392
 0.54647392]",2.957596301970118,3.1462643699419726,7.4185507188738455
188,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 3), (0, 4), (1, 3), (1, 4), (1, 5), (1, 6), (2, 4)]",7,8,0.38095238095238093,5,False,False,False,False,False,False,3,3,3,1,2,2,0,2,True,"[ 2.87167186 -2.07964282 -1.46487666 -0.61288832  0.84353227  0.44220366
  0.        ]","[1.50398308 2.12782602 0.8808093  1.11122075 1.53137614 0.57980015
 0.57980015]",3.045984629497898,3.414213562373095,8.314815578671844
189,"[0, 1, 2, 3, 4, 5, 6]","[(0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (3, 4)]",7,8,0.38095238095238093,5,False,False,False,False,False,False,3,2,3,1,2,2,0,2,True,"[ 2.83315464  1.18798272 -2.21707288 -0.80406448 -1.         -0.
 -0.        ]","[1.23482391 2.14591806 0.52978148 1.53609417 1.53609417 0.52978147
 0.52978147]",3.0078684802552553,3.232050807568877,8.04227472089183
190,"[0, 1, 2, 3, 4, 5, 6]","[(0, 2), (0, 3), (1, 2), (2, 3), (2, 5), (3, 4), (3, 5), (5, 6)]",7,8,0.38095238095238093,4,False,False,False,False,False,False,3,3,3,1,2,2,0,2,True,"[ 2.85168494  0.78303553 -0.         -0.69131215 -1.94340832  0.61803399
 -1.61803399]","[0.99784244 0.69667421 1.84965805 1.84965805 0.69667421 1.52281298
 0.89218898]",3.111807319565799,3.414213562373095,8.505508909633763
191,"[0, 1, 2, 3, 4, 5, 6]","[(0, 3), (0, 4), (1, 3), (1, 4), (1, 5), (1, 6), (2, 4), (3, 4)]",7,8,0.38095238095238093,4,False,False,False,False,False,False,3,3,3,1,2,2,0,2,True,"[ 2.83206645 -2.07484993  1.06166256 -0.75721652 -1.37057214  0.30890959
 -0.        ]","[1.16281047 1.87013607 0.74256387 1.49712605 1.85078885 0.64092593
 0.64092593]",3.089151950246763,3.414213562373095,8.405277187743458
192,"[0, 1, 2, 3, 4, 5, 6]","[(0, 2), (0, 3), (0, 5), (1, 2), (2, 5), (3, 4), (3, 5), (5, 6)]",7,8,0.38095238095238093,4,False,False,False,False,False,False,3,3,3,1,2,2,0,2,True,"[ 2.8136065  -2.         -1.34292308  0.          0.52931658  1.
 -1.        ]","[1.40827965 0.78843982 1.56932399 1.56932399 0.78843982 1.84402897
 0.71800994]",3.1873926088303572,3.414213562373095,8.685846165554342
193,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (1, 2), (1, 3), (2, 3), (2, 4), (3, 4), (4, 5), (4, 6)]",7,8,0.38095238095238093,4,False,False,False,False,False,False,3,3,3,1,2,2,0,2,True,"[-2.0705035  -1.17901352  2.78858958  0.24079238  1.22013506  0.
 -1.        ]","[0.78694223 1.60058198 1.49570288 1.49570288 1.89684904 0.61162751
 0.61162751]",3.1547005383792515,3.414213562373095,8.4990340368837
194,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 6), (1, 6), (2, 3), (2, 6), (3, 6), (4, 6), (5, 6)]",7,8,0.38095238095238093,6,False,False,False,False,False,False,3,3,2,0,2,2,0,2,True,"[ 2.85577251 -2.17740968  1.          0.32163717 -1.         -1.
  0.        ]","[1.23725754 1.23725754 1.23725754 1.23725754 0.50522654 0.50522654
 2.3953361 ]",2.9711971193069777,3.414213562373095,8.354819361798569
195,"[0, 1, 2, 3, 4, 5, 6]","[(0, 6), (1, 2), (1, 6), (2, 3), (2, 6), (4, 5), (4, 6), (5, 6)]",7,8,0.38095238095238093,5,False,False,False,False,False,False,3,3,2,0,2,2,0,2,True,"[ 2.76485352 -1.95546174 -1.37455158  0.          0.32568836  1.23947144
 -1.        ]","[0.58859223 1.06793243 1.63099796 0.71166208 1.25262218 1.25262218
 2.15559759]",3.1396943429511217,3.414213562373095,8.660026639592749
196,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 6), (1, 2), (2, 3), (2, 6), (3, 6), (4, 6), (5, 6)]",7,8,0.38095238095238093,5,False,False,False,False,False,False,3,3,3,1,2,2,1,1,True,"[ 2.72456169 -2.30792365  0.88814676  0.55292457 -0.4650769  -1.39263248
 -0.        ]","[1.11943305 1.22988555 1.49783895 1.18406763 0.58732965 0.58732965
 2.12538157]",3.101578193708479,3.414213562373095,8.33126605352074
197,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 3), (0, 4), (1, 3), (1, 4), (1, 5), (1, 6), (2, 5)]",7,8,0.38095238095238093,5,False,False,False,False,False,False,3,3,3,1,2,2,0,2,True,"[ 2.83206645  1.06166256 -2.07484993 -1.37057214 -0.75721652  0.30890959
 -0.        ]","[1.54697314 2.10475747 0.92818907 0.92539443 0.92539443 1.28185187
 0.69271678]",3.1776991454119066,3.414213562373095,8.405277187743462
198,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 3), (0, 4), (1, 2), (2, 3), (2, 4), (2, 5), (2, 6)]",7,8,0.38095238095238093,5,False,False,True,False,False,False,2,2,3,3,0,2,2,0,True,"[-2.6762432  -0.91527173  2.6762432   0.91527173  0.          0.
  0.        ]","[1.51732343 0.78420851 2.0741915  0.78420851 0.78420851 0.6194447
 0.6194447 ]",3.0678553604420187,3.1462643699419726,7.183029858093689
199,"[0, 1, 2, 3, 4, 5, 6]","[(0, 2), (0, 5), (1, 2), (2, 3), (2, 5), (3, 6), (4, 5), (5, 6)]",7,8,0.38095238095238093,4,False,False,False,False,False,False,3,3,3,1,2,2,1,1,True,"[ 2.69962815 -1.46050487  0.          0.76087672 -2.2469796  -0.55495813
  0.80193774]","[1.06501036 0.70181221 1.8480468  1.18007841 0.70181221 1.8480468
 1.18007841]",3.164213562373095,3.414213562373095,8.524885211647202
200,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (1, 2), (1, 5), (1, 6), (2, 3), (2, 5), (2, 6), (3, 4)]",7,8,0.38095238095238093,4,False,False,False,False,False,False,3,3,3,1,2,2,0,2,True,"[ 2.80721025 -1.85804383 -1.69092729  1.12212438 -0.67829411  0.29793061
  0.        ]","[0.73097635 1.86849855 1.81983064 1.30677045 0.90862384 0.90991532
 0.90991532]",3.2248737341529163,3.414213562373095,8.454530461709734
201,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 3), (1, 2), (1, 3), (1, 4), (2, 4), (2, 5), (2, 6)]",7,8,0.38095238095238093,4,False,False,False,False,False,False,3,3,2,0,2,2,0,2,True,"[ 2.70927536  1.41421356 -1.90321193 -1.41421356 -1.          0.19393657
  0.        ]","[1.27959597 1.88688258 1.93796151 1.27959597 1.099868   0.57547347
 0.57547347]",3.164213562373095,3.414213562373095,8.634850976569298
202,"[0, 1, 2, 3, 4, 5, 6]","[(0, 3), (0, 4), (1, 3), (1, 4), (2, 3), (2, 4), (3, 6), (4, 5)]",7,8,0.38095238095238093,4,False,False,True,False,False,False,2,2,3,3,0,2,2,0,True,"[ 2.64575131 -2.64575131  0.         -0.          1.         -1.
  0.        ]","[0.75592895 0.75592895 0.75592895 1.82287566 1.82287566 0.68898224
 0.68898224]",3.1213203435596424,3.1462643699419726,7.291502622129182
203,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (0, 5), (1, 2), (1, 4), (1, 6), (2, 3), (3, 4)]",7,8,0.38095238095238093,4,False,False,False,False,False,False,3,3,3,1,2,2,1,1,True,"[ 2.66907909 -2.14510269 -1.61803399 -0.5239764   1.          0.61803399
 -0.        ]","[1.61454384 1.81859598 1.34792977 1.20794651 1.03862949 0.7372803
 0.80930028]",3.2498355527697216,3.414213562373095,8.574226154064366
204,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 3), (0, 4), (1, 3), (1, 4), (1, 6), (2, 6), (4, 5)]",7,8,0.38095238095238093,4,False,False,False,False,False,False,4,3,3,1,2,2,0,2,False,"[ 2.77107474  1.10270931  0.69571327 -1.95422948 -1.45560487 -0.65383313
 -0.50582984]","[1.53523663 1.8183586  0.91053393 1.14809688 1.54486443 0.87460271
 1.30730147]",3.3104957245495426,3.5,9.138994641295296
205,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 3), (0, 4), (1, 3), (1, 4), (1, 6), (2, 4), (2, 5)]",7,8,0.38095238095238093,4,False,False,False,False,False,False,3,3,3,1,2,2,0,2,True,"[ 2.76485352  1.23947144  0.32568836 -1.95546174 -1.         -1.37455158
  0.        ]","[1.52931099 1.86419845 1.35430914 1.0244441  1.35933156 0.79124361
 0.73718877]",3.2878403552305064,3.414213562373095,8.660026639592747
206,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (1, 2), (1, 4), (1, 6), (2, 3), (3, 4), (4, 5)]",7,8,0.38095238095238093,4,False,False,False,False,False,False,3,3,3,1,2,2,1,1,True,"[ 2.64931614 -2.25393129 -1.30591312  1.10966031  0.          0.58757875
 -0.7867108 ]","[1.14491301 1.83743021 1.5408014  1.07391421 1.57422089 0.79026476
 0.73156594]",3.2329988003641144,3.414213562373095,8.693110409437486
207,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (1, 2), (1, 4), (1, 6), (2, 3), (3, 4), (3, 5)]",7,8,0.38095238095238093,4,False,False,False,False,False,False,3,3,3,1,2,2,1,1,True,"[ 2.64454596  1.17834039  0.46959422 -0.65415401 -1.40038868 -2.23793788
  0.        ]","[1.22408945 1.87206965 1.47620183 1.60673517 0.98071288 0.74447016
 0.68068202]",3.2229620992320456,3.414213562373095,8.584961138444939
208,"[0, 1, 2, 3, 4, 5, 6]","[(0, 3), (0, 4), (1, 3), (1, 4), (1, 5), (1, 6), (2, 6), (3, 4)]",7,8,0.38095238095238093,4,False,False,False,False,False,False,4,3,3,1,2,2,0,2,False,"[ 2.74687161 -2.06744689 -1.         -0.5032983   1.27511247  0.54876111
 -1.        ]","[1.19587661 1.82849757 0.91125593 1.55119284 1.55119284 0.79752416
 1.30595041]",3.2878403552305064,3.5,9.141490364088227
209,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (0, 4), (0, 5), (1, 2), (2, 3), (4, 5), (5, 6)]",7,8,0.38095238095238093,4,False,False,False,False,False,False,3,3,2,0,2,2,0,2,True,"[ 2.68554393  0.33490399 -1.74911755 -1.27133037  1.41421356 -0.
 -1.41421356]","[1.87650707 1.13121113 1.64536032 0.71983651 1.13121113 1.64536032
 0.71983651]",3.255654169683151,3.414213562373095,8.869322960834632
210,"[0, 1, 2, 3, 4, 5, 6]","[(0, 3), (0, 4), (1, 3), (1, 4), (2, 3), (2, 4), (2, 6), (4, 5)]",7,8,0.38095238095238093,4,False,False,True,False,False,False,3,3,3,3,0,2,2,0,True,"[ 2.62285376 -2.62285376  0.84424064  0.63866728  0.         -0.84424064
 -0.63866728]","[0.88023933 0.88023933 1.49637749 1.43674267 1.76047864 0.84890554
 0.90854037]",3.2229620992320456,3.414213562373095,8.211523360134866
211,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 4), (1, 2), (1, 4), (2, 3), (2, 5), (2, 6), (4, 5)]",7,8,0.38095238095238093,4,False,False,False,False,False,False,3,3,3,1,2,2,1,1,True,"[ 2.6126997   1.34352222 -2.29002215 -1.24305532 -0.70646349  0.28331905
  0.        ]","[1.26583765 1.46929049 1.89752433 0.62297807 1.56715549 1.03331782
 0.62297807]",3.2003067299130095,3.414213562373095,8.479081936310113
212,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 5), (2, 6)]",7,8,0.38095238095238093,4,False,False,False,False,False,False,3,3,3,1,2,2,0,2,True,"[-1.41421356 -0.73205081  2.73205081  1.41421356 -2.         -0.
 -0.        ]","[1.57313218 1.82136721 1.66244858 0.95323276 0.95323276 0.66455762
 0.66455762]",3.255654169683151,3.414213562373095,8.292528739883945
213,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (1, 2), (1, 6), (2, 3), (2, 6), (4, 5), (4, 6), (5, 6)]",7,8,0.38095238095238093,4,False,False,False,False,False,False,4,3,2,0,2,2,0,2,False,"[ 2.6935252   1.32972718  0.61803399 -0.32972718 -1.61803399 -1.6935252
 -1.        ]","[0.81705455 1.60178613 1.60178613 0.81705455 1.28829828 1.28829828
 1.86829482]",3.2724909220887586,3.5,9.282572734676535
214,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (0, 4), (0, 5), (2, 3), (2, 5), (3, 6), (5, 6)]",7,8,0.38095238095238093,4,False,False,False,False,False,False,3,3,3,1,2,2,1,1,True,"[-1.86619826  2.65544238  1.21075588 -0.         -2.          0.
 -0.        ]","[1.93558662 0.55577249 1.3054508  1.03718166 0.55577251 1.3054508
 1.03718167]",3.2271801834506855,3.414213562373095,7.732396525018048
215,"[0, 1, 2, 3, 4, 5, 6]","[(0, 3), (0, 4), (1, 3), (1, 4), (2, 3), (2, 4), (2, 5), (2, 6)]",7,8,0.38095238095238093,4,False,False,True,False,False,False,3,3,3,3,0,2,2,0,True,"[-2.61312593  2.61312593 -1.0823922   1.0823922   0.         -0.
 -0.        ]","[0.92387953 0.92387953 1.84775907 1.19447758 1.19447758 0.65328148
 0.65328148]",3.2103434310450782,3.414213562373095,7.391036260090297
216,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (1, 2), (1, 3), (2, 3), (2, 6), (3, 4), (4, 5), (4, 6)]",7,8,0.38095238095238093,3,False,False,False,False,False,False,3,3,3,1,2,2,1,1,True,"[ 2.60949619 -2.13669385 -1.57105408  1.25978505 -0.60838073  0.44684742
 -0.        ]","[0.71576431 1.63978822 1.49972758 1.33699959 1.58060426 0.84667448
 1.01269888]",3.304530452640311,3.414213562373095,8.632257318153226
217,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (1, 5), (1, 6), (2, 3), (2, 5), (2, 6), (3, 4), (5, 6)]",7,8,0.38095238095238093,3,False,False,False,False,False,False,4,3,3,1,2,2,0,2,False,"[ 2.72091706  1.30084971  0.58434339 -1.95856754 -0.39379574 -1.25374689
 -1.        ]","[0.84327828 1.57509163 1.50444788 1.33744166 0.88046811 1.53574639
 1.53574639]",3.3593720075067033,3.5,9.21222033375069
218,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 4), (1, 2), (1, 4), (2, 3), (2, 5), (4, 5), (5, 6)]",7,8,0.38095238095238093,3,False,False,False,False,False,False,4,3,3,1,2,2,1,1,False,"[ 2.59615468  1.18264432 -1.26307741 -0.51572159 -2.2469796  -0.55495813
  0.80193774]","[1.27491871 1.52128183 1.55629588 0.86569967 1.52128183 1.55629588
 0.86569967]",3.304530452640311,3.5,9.161473470818839
